"Sweep (n)","APD","APD value (ms)","APD value (mV)","Absolute Time (s)"
81,"APD 90",184.049999999999,-45.0439431730275,31026.4
82,"APD 20",83.25,23.9868152669374,31312.6
82,"APD 50",132.799999999999,-5.55419895493971,31362.15
82,"APD 90",181.349999999999,-45.2270486330805,31410.7
83,"APD 20",86.8500000000022,24.4140613403943,31683.9
83,"APD 50",136.25,-5.24902318818478,31733.3
83,"APD 90",183,-44.7387674062726,31780.05
84,"APD 20",76.1500000000015,23.0712879666726,32058.45
84,"APD 50",124.950000000001,-6.10351533509858,32107.25
84,"APD 90",172.950000000001,-44.8608377129745,32155.25
85,"APD 20",78.7000000000007,22.5219715865138,32454.6
85,"APD 50",126.450000000001,-6.22558564180055,32502.35
85,"APD 90",174.399999999998,-44.5556619462196,32550.3
86,"APD 20",87.6500000000015,24.0478504202884,32874.7
86,"APD 50",138.200000000004,-5.37109349488675,32925.25
86,"APD 90",186.849999999999,-44.6166970995706,32973.9
87,"APD 20",84.3000000000029,23.8037098068845,33263.75
87,"APD 50",134.949999999997,-5.67626926164168,33314.4
87,"APD 90",182.25,-44.8608377129745,33361.7
88,"APD 20",88.8499999999985,24.2919910336923,33647.8
88,"APD 50",141.099999999999,-5.43212864823773,33700.05
88,"APD 90",190.400000000001,-44.9829080196765,33749.35
89,"APD 20",84.3000000000029,24.4140613403943,34037.75
89,"APD 50",136.650000000001,-5.18798803483379,34090.1
89,"APD 90",182.050000000003,-44.6777322529216,34135.5
90,"APD 20",80.2999999999956,23.3154285800766,34427.15
90,"APD 50",126.799999999996,-5.98144502839661,34473.65
90,"APD 90",173.449999999997,-44.7998025596236,34520.3
91,"APD 20",82.6000000000058,23.4374988867785,34817.5
91,"APD 50",132.300000000003,-5.73730441499266,34867.2
91,"APD 90",178.200000000004,-44.7387674062726,34913.1
92,"APD 20",89,24.4750964937453,35221.45
92,"APD 50",144.099999999999,-5.06591772813182,35276.55
92,"APD 90",190.25,-44.4946267928686,35322.7
93,"APD 20",87.4499999999971,24.7802722605002,35618.05
93,"APD 50",137.699999999997,-5.00488257478083,35668.3
93,"APD 90",184.099999999999,-44.5556619462196,35714.7
94,"APD 20",85.6500000000015,23.7426746535335,36008.6
94,"APD 50",135.099999999999,-5.49316380158872,36058.05
94,"APD 90",181.900000000001,-44.4946267928686,36104.85
95,"APD 20",83.4500000000044,24.0478504202884,36402.75
95,"APD 50",132.5,-5.06591772813182,36451.8
95,"APD 90",177.050000000003,-44.0063455660607,36496.35
96,"APD 20",78.3000000000029,23.8647449602354,36783.5
96,"APD 50",128.900000000001,-5.37109349488675,36834.1
96,"APD 90",175,-44.4946267928686,36880.2
97,"APD 20",89.9499999999971,24.4140613403943,37203.45
97,"APD 50",139.549999999996,-5.00488257478083,37253.05
