"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","SD1","SD2","SD1_SD2 Ratio","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)","Folder","Condition 1","Condition 2","Condition 3","Condition 4"
"18704044",-74.4489947997977,75.949994694954,150.398989494752,278.299980560969,-55.3999961303548,0.577470537969014,4.08416666666667,0.141392500624937,0.74,22.54,59.92,"RN_STZ_2744_4Hz","RN","STZ","2744","4Hz"
"18704048",-73.9929948316489,61.5799956986869,135.572990530336,310.699978297855,-64.8999954667878,0.179133717900592,1.50522222222222,0.119008153916389,0.5,3.92,22.86,"RN_STZ_2744_4Hz","RN","STZ","2744","4Hz"
"18704053",-73.6849948531625,64.9299954646921,138.614990317855,300.899978982383,-47.5999966751782,0.327626141949767,2.66405555555556,0.122980221364582,1,14.58,42.74,"RN_STZ_2744_4Hz","RN","STZ","2744","4Hz"
"18704057",-73.363994875584,53.5699962581789,126.933991133763,342.299976090624,-16.4999988474883,0.480832611206853,3.74577777777778,0.128366560894093,5.18,21.36,50.32,"RN_STZ_2744_4Hz","RN","STZ","2744","4Hz"
"18710039",-76.2939946709259,44.3699969007914,120.663991571717,307.799978500418,-24.2999983026648,0.176776695296638,1.55994444444444,0.11332243012,1.34,7.44,22.68,"RN_STZ_2744_4Hz","RN","STZ","2744","4Hz"
"18710043",-69.0679951756562,50.3699964816963,119.437991657352,329.99997694977,-25.7999981978909,0.384194684444691,2.56505555555556,0.149780258603982,1.34,11.22,40.68,"RN_STZ_2744_4Hz","RN","STZ","2744","4Hz"
"18710047",-66.0449953868103,49.1999965634199,115.24499195023,309.49997838168,-24.2499983061572,0.395979797464467,2.36433333333333,0.167480529027689,1.24,11.08,35.22,"RN_STZ_2744_4Hz","RN","STZ","2744","4Hz"
"18710051",-73.2289948850137,48.5499966088218,121.778991493836,288.29997986248,-20.6999985541219,0.38419468444469,2.6725,0.143758534871727,1.54,10.2,37.94,"RN_STZ_2744_4Hz","RN","STZ","2744","4Hz"
"18703043",-73.9569948341635,47.9899966479374,121.946991482101,259.599981867151,-33.2999976740218,0.186204785712458,2.39083333333333,0.0778827963941964,1.36,10.12,35.6,"RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz"
"18703047",-71.9829949720458,57.0199960171992,129.002990989245,272.299980980066,-27.5999980721624,0.275771644662754,2.81305555555556,0.0980327758256061,1.76,13.84,42.1,"RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz"
"18703054",-68.370995224341,69.4599951482753,137.830990372616,300.299979024289,-54.7999961722646,0.200346921336188,2.25061111111111,0.0890188981770727,0.7,7.92,35.86,"RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz"
"18703061",-73.5349948636398,55.559996119179,129.094990982819,323.299977417756,-32.3999977368863,0.242773328207381,2.19027777777778,0.110841341984346,1.12,9.84,32.42,"RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz"
"18704029",-74.8599947710896,-38.8599972856605,35.9999974854292,8.59999939929705,-55.5999961163847,1.06301719438378,4.55527777777778,0.233359467027355,0.199999999999999,0.399999999999999,14.24,"RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz"
"18704035",-72.5009324358683,46.2999967659825,118.800929201851,264.29998153886,-13.0999990849757,0.230988215187605,2.59144444444444,0.0891349284692555,4.02,17.78,38.74,"RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz"
"18704041",-67.5819952794521,51.5199964013697,119.101991680822,305.999978626146,-13.2999990710057,0.233345237791561,2.77872222222222,0.0839757338554513,4.18,16.9,41.7,"RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz"
"18704045",-75.5539322226187,77.6299945776074,153.183926800226,252.799982342128,-62.5999956274404,0.398336820068422,4.25572222222222,0.0936002866889234,0.68,22.02,63.52,"RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz"
"18704049",-73.9909948317886,56.4299960584102,130.420990890199,268.499981245491,-56.7999960325658,0.150849446653131,1.48788888888889,0.101384886855214,0.56,4.06,21.96,"RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz"
"18704054",-75.1469947510429,58.8799958872797,134.026990638323,294.599979422428,-38.7999972898512,0.202703943940144,2.65055555555556,0.0764760216081028,1.38,12.9,39.14,"RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz"
"18704058",-74.5949947895997,51.9999963678421,126.594991157442,321.699977529518,-16.4999988474883,0.259272486435067,3.18122222222222,0.0815009038425343,4.84,18.8,44.04,"RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz"
"18710040",-74.7269947803796,37.9999973457308,112.72699212611,250.299982516749,-20.899998540152,0.176776695296637,1.70872222222222,0.103455490305929,1.48,8.36,25.9,"RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz"
"18710044",-67.5169952839923,46.309996765284,113.826992049276,284.099980155844,-22.7999984074387,0.261629509039023,2.29327777777778,0.114085398452056,1.54,10.94,39.24,"RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz"
"18710048",-57.409995989958,13.4299990619254,70.8399950518834,82.0999942653811,-5.69999960185965,0.271057599454843,2.10172222222222,0.128969278903206,3.76,12.42,32.66,"RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz"
"18710052",-72.8349949125343,45.1699968449121,118.004991757446,274.299980840367,-22.4166651008808,0.339411254969542,2.47611111111111,0.137074323299344,1.42,10.14,35.86,"RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz"
"18703008",-77.4999945866878,25.2799982342125,102.7799928209,83.5999941606089,-3.39999976251367,1.33878883904653,7.94611111111111,0.168483528650196,27.3,64.96,122.22,"RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz"
"18703012",-70.0579951065055,55.0799961527066,125.137991259212,207.999985471366,-18.9999986728652,1.05830314917587,5.33605555555555,0.198330609222018,12.48,48.72,79.8,"RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz"
"18703016",-72.3039949496242,19.6699986260664,91.9739935756906,90.5999936716647,-6.21428528022304,0.235702260395516,2.01522222222222,0.116960927582271,4.66,10.12,30.62,"RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz"
"18703019",-77.016994620425,54.8199961708674,131.836990791292,340.999976181414,-15.4999989173377,1.32228968081885,5.64505555555555,0.234238559356164,10.96,44.36,85.28,"RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz"
"18703024",-76.1909946781204,62.979995600898,139.170990279018,304.499978730924,-53.799996242114,0.433692159127749,2.48633333333333,0.174430416595153,0.74,9.04,36.14,"RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz"
"18703028",-76.4519946598897,31.9699977669214,108.421992426811,218.499984737954,-21.8999984703026,0.393622774860512,2.1035,0.187127537371291,1.34,5.66,30.38,"RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz"
"18703032",-76.9819946228697,59.259995860737,136.241990483607,358.19997498002,-30.9999978346751,0.702392735978638,2.78911111111111,0.251833902629581,2.44,16.24,40.74,"RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz"
"18703036",-77.6759945743943,52.0599963636512,129.735990938046,329.699976970729,-16.799998826534,1.50613744392735,5.43227777777778,0.277257074387583,5.36,32.82,82.76,"RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz"
"18704002",-73.3889948738378,54.6599961820433,128.048991055881,207.799985485337,-51.099996430706,0.68117953254304,2.95816666666667,0.230270843160642,0.600000000000001,10.18,45.4,"RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz"
"18704006",-76.2119946766535,56.8599960283751,133.071990705029,311.299978255947,-32.8999977019605,0.685893577750952,2.75527777777778,0.248938086490919,1.5,12.54,40.22,"RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz"
"18704011",-75.3879947342093,53.2299962819276,128.617991016137,347.299975741379,-32.0999977578412,0.440763226939615,1.97616666666667,0.223039500854996,1.02,7,29.48,"RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz"
"18704015",-76.1179946832194,57.9699959508425,134.087990634062,341.499976146506,-23.6999983445745,0.801387685344753,4.32622222222222,0.185239602632597,7.22,32.58,66.62,"RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz"
"18704018",-75.4639947289007,51.8999963748271,127.363991103728,337.299976439873,-8.24999942374441,0.346482322781408,2.71683333333333,0.127531681288783,5.24,16.56,39.86,"RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz"
"18704022",-70.3359950870874,59.3699958530536,129.705990940141,378.899973534137,-17.3999987846242,0.318198051533946,1.82883333333333,0.173989639041618,2,9.22,26.6,"RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz"
"18704025",-71.1239950320462,58.7299958977571,129.853990929803,400.299972039364,-13.1666657469859,0.454905362563345,2.08716666666667,0.217953539517693,3.2,12.72,31.6,"RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz"
"18710000",-75.4349947309264,53.5899962567819,129.024990987708,265.199981475991,-45.4999968218628,1.79369420160988,4.68683333333333,0.382709192761966,0.819999999999997,8.34,71.86,"RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz"
"18710002",-69.9869951114648,51.4399964069577,121.426991518422,275.899980728614,-13.1999990779908,1.3458599068584,4.35116666666667,0.309310125297827,2.54,12.82,65.42,"RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz"
"18710006",-81.6459942970931,58.9899958795963,140.635990176689,286.099980016143,-55.7999961024164,0.624610990048118,2.78905555555556,0.223950716508299,0.68,8.64,42.2,"RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz"
"18710009",-79.7979944261744,50.3699964816963,130.167990907871,382.89997325474,-24.0999983166347,0.714177848998412,3.25883333333333,0.219151388226383,1.6,11.88,48.44,"RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz"
"18710014",-73.2139948860614,68.9499951838984,142.16399006996,265.099981482985,-58.6999958998538,1.02294781011654,3.48933333333333,0.293164255860682,0.660000000000001,12.36,53.3,"RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz"
"18710017",-65.4469954285801,58.9899958795963,124.436991308176,299.199979101127,-29.3999979464342,0.44783429475148,2.23077777777778,0.200752535376965,1.02,6.1,33.62,"RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz"
"18710021",-77.2899946013561,40.1399971962535,117.42999179761,263.499981594737,-27.1999981001014,0.582184583176925,2.53894444444444,0.229301820467487,1.2,8.18,39.34,"RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz"
"18710026",-78.1729945396793,48.4999966123143,126.672991151994,353.599975301326,-18.6999986938205,1.36471608769004,4.63961111111111,0.294144499400341,3.7,30.12,68.16,"RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz"
"18710031",-81.5019943071513,47.1499967066107,128.651991013762,361.899974721581,-16.7999988265337,0.405407887880287,2.22644444444444,0.182087583138167,2.84,13.88,33.26,"RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz"
"18703009",-77.6359945771883,22.3799984367751,100.015993013963,48.3333299572893,-12.1999991478399,0.961665222413706,8.25566666666666,0.116485471281993,34.6,73.72,124.68,"RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz"
"18703013",-69.8479951211738,53.5999962560834,123.447991377257,170.999988055789,-21.7999984772877,0.648181216087669,5.54427777777778,0.116909946086336,15.36,52.9,85.08,"RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz"
"18703017",-73.8529323414322,25.1899982404989,99.0429305819311,138.499990325888,-11.1999992176892,0.202703943940144,1.53566666666667,0.131997358762846,2.18,6.34,22.54,"RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz"
"18703020",-79.4469944506914,58.4199959194103,137.866990370102,339.999976251277,-28.3999980162829,1.32228968081885,4.72816666666667,0.279662239941946,6.86,35.86,70.08,"RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz"
"18703025",-75.7529947087143,63.2199955841342,138.972990292849,294.099979457354,-57.0999960116115,0.412478955692154,2.6115,0.157947139839998,0.62,9.76,44.48,"RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz"
"18703029",-76.5759946512284,26.7799981294387,103.355992780667,185.699987029005,-18.2999987217598,0.287556757682529,1.83888888888889,0.156375276081134,1.54,5.82,27.36,"RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz"
"18703033",-76.4259946617058,61.659995693099,138.085990354805,330.899976886904,-38.099997338746,0.674108464731174,3.37766666666667,0.199578150024033,2.22,20.18,49.9,"RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz"
"18703037",-78.0279945498074,52.8099963112643,130.837990861072,320.699977599366,-24.5999982817101,0.992306516265123,5.71594444444444,0.17360324718159,4.86,40.1,91.92,"RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz"
"18704003",-73.462994868669,53.9599962309377,127.422991099607,195.999986309559,-50.6999964586462,0.751890210661698,3.6545,0.205743661420632,0.66,11.48,54.8,"RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz"
"18704007",-76.9479946252445,64.1499955191745,141.097990144419,298.299979163988,-57.0999960116113,0.530330085889912,2.8635,0.185203452379924,0.68,12.18,41.62,"RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz"
"18704012",-75.3459947371429,58.2599959305862,133.605990667729,312.799978151169,-48.0999966402536,0.362981481009094,2.00511111111111,0.181028113104391,0.739999999999999,7.1,30.84,"RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz"
"18704016",-71.9489949744206,57.3799959920535,129.328990966474,274.699980812428,-26.3999981559813,1.65227284537257,5.74161111111111,0.287771639945294,9.42,41.24,96.28,"RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz"
"18704019",-77.2779946021943,52.1199963594602,129.397990961655,392.999972549266,-12.7999991059305,0.249844396019246,2.24477777777778,0.111300280362977,4.28,14.36,33.6,"RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz"
"18704023",-69.6289951364708,59.6299958348928,129.258990971364,378.999973527157,-19.9999986030163,0.21448905695992,1.73416666666667,0.12368422313883,2.02,9.28,25.8,"RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz"
"18710001",-75.4639947289007,53.2299962819276,128.693991010828,240.599983194286,-47.7999966612084,1.24922198009623,4.44644444444444,0.280948518688243,0.72,8.44,66.88,"RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz"
"18710003",-70.5159950745145,49.6699965305907,120.185991605105,282.79998024665,-13.499999057036,0.93809499637415,4.51588888888889,0.207732080982392,2.5,13.58,68.4,"RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz"
"18710007",-77.1679946098777,38.299997324776,115.467991934654,162.899988621568,-42.8999970034699,1.14315596291825,4.13094444444444,0.276729929025223,0.72,8.94,61.98,"RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz"
"18710010",-80.6629943657548,48.2799966276811,128.942990993436,370.09997414881,-24.6999982747251,0.874455386067363,3.69372222222222,0.236740971155452,1.66,13.36,54.92,"RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz"
"18710015",-73.4509948695072,67.5199952837827,140.97099015329,295.799979338605,-53.6666629180937,1.03473292313632,3.81794444444444,0.271018328892127,0.699999999999999,14.7,59.12,"RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz"
"18710018",-64.7539954769856,66.1499953794761,130.903990856462,270.59998109881,-42.9999969964847,0.379480639236779,2.12827777777778,0.17830409319643,0.800000000000001,6,32.16,"RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz"
"18710022",-80.4269943822392,42.0299970642386,122.456991446478,259.499981874136,-33.8999976321127,0.381837661840736,2.54688888888889,0.149923172348251,1.02,8.32,36.92,"RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz"
"18710027",-81.5559943033795,44.5999968847261,126.155991188106,362.699974665703,-18.4999987077901,0.770746391493339,4.00205555555555,0.192587629230536,4.04,30.24,59.32,"RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz"
"18710032",-82.6119942296187,45.0799968511985,127.691991080817,367.999974295499,-17.2999987916093,0.459619407771256,2.25694444444444,0.203646752981726,3.02,15.64,35.28,"RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz"
"18703010",-73.9639948336745,2.05999985611067,76.0239946897852,17.9999987427147,-21.5999984912574,1.29871945477929,7.44538888888889,0.174432722610022,48.22,76.6,111.64,"RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz"
"18703014",-69.3619951551205,46.5199967506157,115.881991905736,156.399989075587,-20.9999985331674,0.421907046107973,4.32594444444444,0.0975294647275933,17.94,43.86,69.7,"RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz"
"18703018",-73.4989948661544,21.9499984668103,95.4489933329647,122.299991457443,-9.79999931547811,0.157920514464996,1.57461111111111,0.100291756707826,2.5,6.98,23.86,"RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz"
"18703021",-77.4579945896215,59.0299958768023,136.487990466424,294.3999794364,-34.1999976111578,0.709463803790503,4.70538888888889,0.150776868935488,3.74,38.52,71.18,"RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz"
"18703026",-76.9419946256636,61.089995732913,138.031990358577,297.999979184943,-57.0999960116117,0.311126983722081,2.70388888888889,0.115066482576484,0.64,9.78,43.22,"RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz"
"18703030",-75.5679947216364,17.9199987483025,93.4879934699389,143.599989969656,-13.0999990849757,0.205060966544099,2.03205555555556,0.100913070995264,2,6.76,30.38,"RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz"
"18703034",-77.5979945798426,60.7499957566617,138.347990336504,314.099978060369,-42.4999970314093,0.426621091315884,2.79294444444444,0.152749580166012,1.72,17.02,42.14,"RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz"
"18703038",-75.1909947479696,44.6199968833292,119.810991631299,221.299984542374,-26.199998169951,0.692964645562817,5.04377777777778,0.137390003305841,3.78,35.3,77.36,"RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz"
"18704004",-75.6509947158389,58.1499959382696,133.800990654109,198.799986113982,-54.8999961652789,0.445477272147526,3.51394444444444,0.126774136356033,0.62,11.14,53.76,"RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz"
"18704008",-76.8719946305531,60.2499957915863,137.121990422139,263.8999815668,-55.5999961163846,0.358267435801184,2.62566666666667,0.136448179180342,0.68,11.14,39.2,"RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz"
"18704013",-75.8909946990751,62.4599956372196,138.350990336295,256.999982048758,-66.0999953829683,0.259272486435068,1.94711111111111,0.133157519853664,0.56,6.32,28.72,"RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz"
"18704020",-76.3169946693194,50.5899964663295,126.906991135649,380.299973436352,-10.4999992665835,0.266343554246934,2.55738888888889,0.104146676871914,4.92,16.82,38.4,"RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz"
"18704024",-68.2929952297893,59.1499958684204,127.44299109821,377.399973638915,-19.0999986658804,0.226274169979695,2.00955555555556,0.112599111457329,2.74,12.4,33.06,"RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz"
"18710004",-74.6619947849198,45.4999968218619,120.161991606782,271.499981035944,-16.3999988544733,0.520901995474091,3.39427777777778,0.153464751436791,2.32,12.7,52.86,"RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz"
"18710011",-81.6049942999569,46.4599967548066,128.064991054764,324.399977340921,-27.8999980512072,0.678822509939085,3.39377777777778,0.200019728570317,1.5,12.06,49.02,"RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz"
"18710019",-64.8689954689529,67.3999952921646,132.268990761118,258.599981936999,-52.3999963399023,0.275771644662754,1.9825,0.139102973348173,0.659999999999999,5.72,29.64,"RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz"
"18710023",-83.309994180864,41.0099971354847,124.319991316349,256.399982090669,-37.8999973527158,0.315841028929992,2.44855555555556,0.128990754656711,0.96,8.42,35.68,"RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz"
"18710028",-82.9599317053156,39.1299972668012,122.089928972117,326.099977222178,-16.5999988405034,0.431335136523793,3.64994444444444,0.118175808725069,5.14,29.34,54.54,"RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz"
"18710033",-83.9549316358156,40.9599971389772,124.914928774793,339.799976265244,-17.4999987776392,0.370052548820961,2.17594444444444,0.170065255924051,2.72,13.8,34.18,"RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz"
"18703015",-70.7819950559347,38.6199973024243,109.401992358359,122.199991464429,-40.5999971641227,0.443120249543569,4.59055555555555,0.0965286759262283,13.7,38.24,72.76,"RN_STZ_DMSO_7.1Hz","RN","STZ","DMSO","7.1Hz"
"18703022",-71.4319950105327,45.2099968421181,116.641991852651,154.599989201314,-31.0999978276901,1.21622366364086,6.23266666666667,0.195136966035008,6.18,35.66,89.34,"RN_STZ_DMSO_7.1Hz","RN","STZ","DMSO","7.1Hz"
"18703027",-77.1359946121129,55.3699961324504,132.505990744563,242.899983033635,-49.6999965284957,0.216846079563874,2.72266666666667,0.0796447402903554,0.72,8.88,40.96,"RN_STZ_DMSO_7.1Hz","RN","STZ","DMSO","7.1Hz"
"18703031",-75.0259947594947,6.54999954248781,81.5759943019825,95.3999933363873,-8.49999940628189,0.157920514464996,1.97583333333333,0.0799260300961599,2.54,7.92,29.86,"RN_STZ_DMSO_7.1Hz","RN","STZ","DMSO","7.1Hz"
"18703035",-76.4119946626837,57.8099959620183,134.221990624702,265.499981455041,-39.4166639134443,0.381837661840737,3.80066666666667,0.100465969612543,1.82,17.7,57.22,"RN_STZ_DMSO_7.1Hz","RN","STZ","DMSO","7.1Hz"
"18703039",-77.3189945993305,25.4599982216396,102.77899282097,132.799990724028,-35.1999975413083,0.478475588602897,5.3985,0.0886312102626466,11.48,42.56,91.88,"RN_STZ_DMSO_7.1Hz","RN","STZ","DMSO","7.1Hz"
"18704005",-74.86199477095,47.4799966835605,122.34199145451,153.899989250209,-49.0999965704045,0.242773328207381,3.39105555555556,0.0715922591741814,0.739999999999999,11.44,51.34,"RN_STZ_DMSO_7.1Hz","RN","STZ","DMSO","7.1Hz"
"18704014",-71.473995007599,52.4999963329175,123.973991340517,187.999986868353,-54.199996214174,0.164991582276861,2.265,0.0728439656851485,0.6,6.06,33.92,"RN_STZ_DMSO_7.1Hz","RN","STZ","DMSO","7.1Hz"
"18704021",-76.2249946757455,47.6899966688921,123.914991344638,355.299975182583,-9.79999931547795,0.16499158227686,2.25988888888889,0.0730087143169153,4.8,15.58,34.44,"RN_STZ_DMSO_7.1Hz","RN","STZ","DMSO","7.1Hz"
"18710005",-75.7339947100415,44.3699969007914,120.103991610833,270.79998108484,-18.1999987287448,0.299341870702304,2.92305555555556,0.102407178041271,2.06,11,46.72,"RN_STZ_DMSO_7.1Hz","RN","STZ","DMSO","7.1Hz"
"18710012",-83.3559941776509,47.529996680068,130.885990857719,306.099978619161,-40.1999971920624,0.273414622058799,2.80388888888889,0.0975126450774397,1.1,9.86,39.76,"RN_STZ_DMSO_7.1Hz","RN","STZ","DMSO","7.1Hz"
"18710020",-63.6529955538895,63.5999955575915,127.252991111481,229.599983962626,-49.9999965075403,0.223917147375739,1.90294444444444,0.117668777997936,0.66,5.6,30.54,"RN_STZ_DMSO_7.1Hz","RN","STZ","DMSO","7.1Hz"
"18710024",-85.252994045147,36.3999974574895,121.652991502637,233.299983704183,-37.9999973457306,0.216846079563875,2.23266666666667,0.0971242518201891,0.900000000000001,7.52,33.1,"RN_STZ_DMSO_7.1Hz","RN","STZ","DMSO","7.1Hz"
