"Sweep (n)","APD","APD value (ms)","APD value (mV)","Absolute Time (s)"
128,"APD 50",46.3000000000029,-10.437010980013,36905.5
128,"APD 90",107.150000000001,-36.2243626703959,36966.35
129,"APD 20",25.3499999999985,12.5427237215945,37169.4
129,"APD 50",47.7000000000044,-7.23266550369321,37191.75
129,"APD 90",88.7000000000044,-33.5388159854803,37232.75
130,"APD 20",40,21.6674789351147,37467.55
130,"APD 50",74.4000000000015,-5.18798791404154,37501.95
130,"APD 90",110.650000000001,-41.0156220968931,37538.2
131,"APD 20",39.3999999999942,21.484373479325,37726.65
131,"APD 50",73.3499999999985,-6.10351519299005,37760.6
131,"APD 90",109.849999999999,-42.90771180672,37797.1
132,"APD 20",56.2000000000044,24.3835431959952,38040.35
132,"APD 50",96.6500000000015,-6.0119624650952,38080.8
132,"APD 90",136.400000000001,-46.600338498479,38120.55
133,"APD 20",51.1500000000015,23.7426741007313,38346
133,"APD 50",92.5999999999985,-6.40869095263955,38387.45
133,"APD 90",141.349999999999,-46.6613736504089,38436.2
134,"APD 20",33.1000000000058,20.233152864762,38591.75
134,"APD 50",65.3500000000058,-6.59179640842925,38624
134,"APD 90",118.050000000003,-42.2363251354911,38676.7
135,"APD 20",27.75,18.3105455789701,38844.65
135,"APD 50",57,-6.0729976170251,38873.9
135,"APD 90",113.75,-38.5436984437321,38930.65
136,"APD 20",27.0999999999985,14.8620594949308,39112.55
136,"APD 50",52,-7.32421823158806,39137.45
136,"APD 90",98.6500000000015,-36.8652317656599,39184.1
137,"APD 20",24.0999999999985,11.3220206829965,39373.35
137,"APD 50",45.75,-9.06372006159022,39395
137,"APD 90",90.3499999999985,-36.2853978223258,39439.6
138,"APD 20",29.1999999999971,16.2048328373886,39649.2
138,"APD 50",55.6999999999971,-6.40869095263955,39675.7
138,"APD 90",92.3499999999985,-36.6210911579403,39712.35
139,"APD 20",36.2999999999956,20.7824692321311,39912.55
139,"APD 50",68.4499999999971,-5.64575155351579,39944.7
139,"APD 90",111.449999999997,-40.9240693689983,39987.7
140,"APD 20",40.5999999999985,22.1862777265188,40200.2
140,"APD 50",76.9499999999971,-5.58471640158589,40236.55
140,"APD 90",115.349999999999,-42.6025360470705,40274.95
141,"APD 20",42.8499999999985,22.3693831823085,40466.1
141,"APD 50",77.3999999999942,-6.16455034491995,40500.65
141,"APD 90",114.549999999996,-44.0978972693531,40537.8
142,"APD 20",38.5,21.3317855995002,40741
142,"APD 50",74.6999999999971,-5.9509273131653,40777.2
142,"APD 90",119.349999999999,-42.4194305912808,40821.85
143,"APD 20",33.2000000000044,19.8974595291476,40999.6
143,"APD 50",66.7000000000044,-6.28662064877975,41033.1
143,"APD 90",115.150000000001,-41.107174824788,41081.55
144,"APD 20",34.3499999999985,18.6767564905495,41253.65
144,"APD 50",63.5500000000029,-6.4392085286045,41282.85
144,"APD 90",108.550000000003,-39.855954210225,41327.85
145,"APD 20",33.3500000000058,19.4396958896733,41504.75
145,"APD 50",63.9500000000044,-6.134032768955,41535.35
145,"APD 90",110.150000000001,-40.1916475458395,41581.55
146,"APD 20",27.5499999999956,15.1672352545803,41748.15
146,"APD 50",53.4499999999971,-7.35473580755301,41774.05
146,"APD 90",93.75,-37.4450657089939,41814.35
147,"APD 20",28.0999999999985,16.2963855652834,42015.95
147,"APD 50",51.6999999999971,-6.5002436805344,42039.55
147,"APD 90",86.1999999999971,-36.773679037765,42074.05
148,"APD 20",38.1500000000015,20.6298813523064,42288.1
148,"APD 50",68.5999999999985,-5.82885700930549,42318.55
148,"APD 90",103.300000000003,-41.076657248823,42353.25
149,"APD 20",49.5999999999985,23.9868147084509,42590.8
149,"APD 50",89.4499999999971,-5.70678670544569,42630.65
149,"APD 90",129.550000000003,-45.1049772761964,42670.75
150,"APD 20",50.3499999999985,23.5900862209065,42907.05
150,"APD 50",89.9000000000015,-5.82885700930549,42946.6
150,"APD 90",142.150000000001,-44.9829069723366,42998.85
151,"APD 20",29,18.0969225472155,43142.5
151,"APD 50",58.1499999999942,-6.6833491363241,43171.65
151,"APD 90",102.299999999996,-39.7644014823302,43215.8
152,"APD 20",25.3999999999942,10.406493404048,43406.65
152,"APD 50",46.75,-10.0097649165037,43428
152,"APD 90",96.75,-37.4450657089939,43478
153,"APD 20",28.4500000000044,14.709471615106,43930.95
153,"APD 50",50.4000000000015,-5.76782185737559,43952.9
153,"APD 90",88.2000000000044,-33.0505347700411,43990.7
154,"APD 20",26.8499999999985,13.4582510005431,44209.75
154,"APD 50",49.2000000000044,-7.14111277579836,44232.1
154,"APD 90",81,-34.5764135682886,44263.9
155,"APD 20",32.5,19.4396958896733,44453.75
155,"APD 50",62.3500000000058,-6.0119624650952,44483.6
155,"APD 90",98.3000000000029,-40.1000948179446,44519.55
156,"APD 20",53.4500000000044,24.0173322844158,44776.35
156,"APD 50",90.9500000000044,-5.15747033807659,44813.85
156,"APD 90",126.550000000003,-44.158932421283,44849.45
157,"APD 20",48.4000000000015,23.925779556521,45067.2
157,"APD 50",86.25,-6.134032768955,45105.05
157,"APD 90",130.900000000001,-46.2036100109347,45149.7
158,"APD 20",41.8999999999942,21.9421371187992,45341
158,"APD 50",76.75,-5.92040973720035,45375.85
158,"APD 90",119.25,-43.1823699904046,45418.35
159,"APD 20",33.1500000000015,18.6767564905495,45563.35
159,"APD 50",62.3499999999985,-6.65283156035915,45592.55
159,"APD 90",109.799999999996,-40.4357881535591,45640
160,"APD 20",33.5,19.8669419531826,45830.8
160,"APD 50",62.8499999999985,-5.76782185737559,45860.15
160,"APD 90",106.650000000001,-39.6423311784704,45903.95
161,"APD 20",33,19.1345201300238,46086.75
161,"APD 50",62.6000000000058,-5.55419882562094,46116.35
161,"APD 90",104.150000000001,-38.4216281398723,46157.9
162,"APD 20",32.5,19.1650377059887,46338.9
162,"APD 50",60.8499999999985,-6.0119624650952,46367.25
162,"APD 90",104.400000000001,-39.7644014823302,46410.8
163,"APD 20",32.75,16.6931140528278,46635.2
163,"APD 50",59.0499999999956,-7.32421823158806,46661.5
163,"APD 90",94.5499999999956,-39.276120266891,46697
164,"APD 20",41.6999999999971,22.1862777265188,46906.75
164,"APD 50",76.4000000000015,-5.85937458527044,46941.45
