"Sweep (n)","APD","APD value (ms)","APD value (mV)","Absolute Time (s)"
241,"APD 50",69.1999999999971,-10.6811515877326,89664.55
241,"APD 90",119.149999999994,-49.2553676074297,89714.5
242,"APD 20",32.1999999999971,16.4794910210731,89975.05
242,"APD 50",63.25,-11.7797843224708,90006.1
242,"APD 90",113.100000000006,-49.4995082151493,90055.95
243,"APD 20",34.5,16.6625964768628,90313.85
243,"APD 50",67.1000000000058,-11.5661612907161,90346.45
243,"APD 90",117.149999999994,-49.2858851833946,90396.5
244,"APD 20",33.8500000000058,17.6086413317763,90657.1
244,"APD 50",65.75,-11.1694328031718,90689
244,"APD 90",118.5,-49.3774379112895,90741.75
245,"APD 20",36,16.7541492047577,91006.75
245,"APD 50",70.25,-11.8103018984357,91041
245,"APD 90",119.400000000009,-49.7131312469039,91090.15
246,"APD 20",36.5500000000029,17.4255358759866,91336.2
246,"APD 50",69.0999999999913,-11.3220206829965,91368.75
246,"APD 90",120.099999999991,-49.5910609430441,91419.75
247,"APD 20",34.9499999999971,17.3034655721268,91677.05
247,"APD 50",68.1499999999942,-11.3830558349264,91710.25
247,"APD 90",118.600000000006,-49.5910609430441,91760.7
248,"APD 20",30.4499999999971,16.1132801094937,92015.3
248,"APD 50",60.6999999999971,-12.3291006898399,92045.55
248,"APD 90",113.550000000003,-50.2014124623431,92098.4
249,"APD 20",29.6499999999942,15.4418934382648,92345.5
249,"APD 50",61.6000000000058,-12.26806553791,92377.45
249,"APD 90",113.800000000003,-49.2553676074297,92429.65
250,"APD 20",33.6999999999971,14.9841297987906,92727.4
250,"APD 50",64.0999999999913,-12.4511709936997,92757.8
250,"APD 90",114.149999999994,-49.1332973035699,92807.85
251,"APD 20",32.5,15.6555164700195,93088.9
251,"APD 50",65.3000000000029,-12.2985831138749,93121.7
251,"APD 90",114.699999999997,-49.3774379112895,93171.1
252,"APD 20",38.6999999999971,18.1579576991454,93429.35
252,"APD 50",69.8499999999913,-10.7116691636975,93460.5
252,"APD 90",119.949999999997,-49.1943324554998,93510.6
253,"APD 20",34.25,16.8457019326525,93770.5
253,"APD 50",67.9000000000087,-11.7797843224708,93804.15
253,"APD 90",119.400000000009,-50.0793421584833,93855.65
254,"APD 20",32.6999999999971,16.7846667807226,94129.15
254,"APD 50",64.9499999999971,-11.7492667465058,94161.4
254,"APD 90",114.75,-49.5300257911142,94211.2
255,"APD 20",31.9499999999971,15.35034071037,94456.15
255,"APD 50",65.2999999999884,-12.6037588735244,94489.5
255,"APD 90",119.5,-49.8352015507637,94543.7
256,"APD 20",32.25,15.4113758622999,94788.4
256,"APD 50",65.0500000000029,-12.4511709936997,94821.2
256,"APD 90",115,-49.4689906391843,94871.15
257,"APD 20",30.3500000000058,15.960692229669,95122.95
257,"APD 50",62.25,-11.8408194744007,95154.85
257,"APD 90",114.199999999997,-48.9501918477802,95206.8
258,"APD 20",34.25,15.5639637421246,95465.8
258,"APD 50",66.9000000000087,-12.2985831138749,95498.45
258,"APD 90",116.100000000006,-49.3469203353245,95547.65
259,"APD 20",39.25,18.0358873952856,95800.7
259,"APD 50",72.4499999999971,-10.7421867396625,95833.9
259,"APD 90",119.799999999988,-49.1638148795348,95881.25
260,"APD 20",37.3999999999942,18.5546861866897,96143.6
260,"APD 50",70.9499999999971,-10.5895988598377,96177.15
260,"APD 90",118.5,-49.4079554872544,96224.7
261,"APD 20",37.7999999999884,17.0898425403721,96475
261,"APD 50",72.3499999999913,-11.8103018984357,96509.55
261,"APD 90",121.849999999991,-50.1403773104132,96559.05
262,"APD 20",42.1999999999971,18.3410631549351,96838.5
262,"APD 50",73.4499999999971,-10.6506340117676,96869.75
262,"APD 90",120.350000000006,-49.3774379112895,96916.65
263,"APD 20",39.3000000000029,17.9138170914258,97182.45
263,"APD 50",73.4499999999971,-11.4746085628213,97216.6
263,"APD 90",121.050000000003,-50.6896936777823,97264.2
264,"APD 20",35.9500000000116,17.7001940596711,97527.2
264,"APD 50",69.8000000000029,-11.5356437147512,97561.05
264,"APD 90",120.700000000012,-50.4760706460277,97611.95
265,"APD 20",31.4499999999971,17.6696764837062,97850.6
265,"APD 50",65.25,-11.4135734108914,97884.4
265,"APD 90",118.399999999994,-50.1403773104132,97937.55
266,"APD 20",32.75,16.1743152614236,98218.9
266,"APD 50",62.3499999999913,-12.0239249301904,98248.5
266,"APD 90",112.5,-49.7436488228689,98298.65
267,"APD 20",32.1000000000058,15.4418934382648,98568.95
267,"APD 50",65.0500000000029,-12.6342764494894,98601.9
267,"APD 90",116.300000000003,-49.9267542786586,98653.15
268,"APD 20",31.7000000000116,14.2822255515967,98946.95
268,"APD 50",65,-13.519286152473,98980.25
268,"APD 90",113.800000000003,-50.3234827662029,99029.05
269,"APD 20",35,16.9067370845824,99288.35
269,"APD 50",66.75,-11.5356437147512,99320.1
269,"APD 90",114.5,-49.4384730632194,99367.85
270,"APD 20",37.8999999999942,17.9443346673907,99630.75
270,"APD 50",70.3500000000058,-11.1999503791367,99663.2
270,"APD 90",117.949999999997,-50.1098597344483,99710.8
271,"APD 20",35.5,17.6696764837062,99959.5
271,"APD 50",67.25,-11.5051261387862,99991.25
271,"APD 90",116.25,-50.5065882219926,100040.25
