"Sweep (n)","APD","APD value (ms)","APD value (mV)","Absolute Time (s)"
29,"APD 30",60.6499999999978,6.71386686860844,16559.45
29,"APD 50",83.5,-9.15527300264787,16582.3
29,"APD 70",105.200000000001,-25.0854480272552,16604
29,"APD 90",132.149999999998,-41.0156230518624,16630.95
30,"APD 10",32.6499999999978,24.7192371071492,17105.65
30,"APD 30",68.3499999999985,8.11767539568111,17141.35
30,"APD 50",93.0499999999993,-8.48388631578702,17166.05
30,"APD 70",116.199999999997,-25.2075183339571,17189.2
30,"APD 90",145.399999999998,-41.7480448920743,17218.4
31,"APD 10",33.1499999999978,25.4516589473611,17611.7
31,"APD 30",69.1499999999978,8.66699177583998,17647.7
31,"APD 50",94.3499999999985,-8.11767539568111,17672.9
31,"APD 70",118,-24.9633777205532,17696.55
31,"APD 90",148.700000000001,-41.7480448920743,17727.25
32,"APD 10",35.3500000000022,26.4282214009768,18424.05
32,"APD 30",75.0500000000029,9.58251907610477,18463.75
32,"APD 50",99.9000000000015,-7.14111294206534,18488.6
32,"APD 70",121.5,-23.9257801135864,18510.2
32,"APD 90",148.200000000001,-40.7104472851075,18536.9
33,"APD 10",35.3500000000022,27.1606432411887,18865.5
33,"APD 30",76.5,9.58251907610477,18906.65
33,"APD 50",102.600000000002,-7.93456993562815,18932.75
33,"APD 70",126.200000000001,-25.4516589473611,18956.35
33,"APD 90",155.799999999999,-43.090818265796,18985.95
34,"APD 10",35.4000000000015,26.8554674744337,19324.25
34,"APD 30",76.0999999999985,9.52148392275378,19364.95
34,"APD 50",102.75,-7.87353478227717,19391.6
34,"APD 70",125.75,-25.2075183339571,19414.6
34,"APD 90",158.099999999999,-42.4804667322861,19446.95
35,"APD 10",30.7999999999993,27.0385729344867,19757.15
35,"APD 30",70.6500000000015,10.0097651495617,19797
35,"APD 50",97.75,-7.14111294206534,19824.1
35,"APD 70",124.400000000001,-24.2309558803414,19850.75
35,"APD 90",161.75,-41.2597636652664,19888.1
36,"APD 10",25.2000000000007,20.4467763725802,20144.05
36,"APD 30",56.5,5.18798803483379,20175.35
36,"APD 50",80.1500000000015,-10.1318354562636,20199
36,"APD 70",109.549999999999,-25.4516589473611,20228.4
36,"APD 90",145.849999999999,-40.5883769784055,20264.7
37,"APD 10",25.4499999999971,23.6816395001825,20604.95
37,"APD 30",56.6999999999971,7.75146447557519,20636.2
37,"APD 50",80.1999999999971,-8.11767539568111,20659.7
37,"APD 70",101.449999999997,-23.9257801135864,20680.95
37,"APD 90",140.649999999998,-39.7338848314917,20720.15
38,"APD 10",26.7000000000007,25.695799560765,21035.4
38,"APD 30",64.25,8.91113238924392,21072.95
38,"APD 50",90.8500000000022,-7.81249962892618,21099.55
38,"APD 70",120.050000000003,-24.5361316470963,21128.75
38,"APD 90",156,-41.2597636652664,21164.7
39,"APD 10",27.7000000000007,23.0102528133216,21579.05
39,"APD 30",59.7999999999993,7.08007778871435,21611.15
39,"APD 50",85.5999999999985,-8.72802692919097,21636.95
39,"APD 70",111.75,-24.5971668004473,21663.1
39,"APD 90",138.599999999999,-40.5273418250545,21689.95
40,"APD 10",32.9000000000015,27.7099596213475,22156.1
40,"APD 30",76.6500000000015,10.3149409163166,22199.85
40,"APD 50",103.450000000001,-7.08007778871435,22226.65
40,"APD 70",127.450000000001,-24.5361316470963,22250.65
40,"APD 90",158.900000000001,-41.9921855054782,22282.1
41,"APD 10",32.9500000000007,27.7709947746985,22541.55
41,"APD 30",73.3999999999978,10.6201166830715,22582
41,"APD 50",99.5999999999985,-6.46972625520449,22608.2
41,"APD 70",122,-23.4374988867785,22630.6
41,"APD 90",153,-40.4663066717036,22661.6
42,"APD 10",35.3500000000022,28.1372056948044,23117.05
42,"APD 30",75.6500000000015,11.0473627565284,23157.35
42,"APD 50",101.299999999999,-6.10351533509858,23183
42,"APD 70",123.799999999999,-23.2543934267256,23205.5
