"Sweep (n)","Negative dV/dt max x (ms)","Negative dV/dt max y (V/s)"
806,212.400000000023,-4.27246063608777
807,337.900000000023,-4.27246063111397
808,254.849999999977,-4.27246063608791
809,10.9500000000116,-4.27246063608777
810,207.899999999965,-4.27246063608784
811,161,-4.88281215552895
812,285.899999999965,-4.88281215552888
813,221.25,-4.88281215552892
814,204.299999999988,-4.27246063608781
815,237.299999999988,-4.88281215552895
816,165.899999999965,-4.88281215552895
817,114.850000000035,-4.27246063608777
818,223.100000000035,-5.49316366857511
819,180.799999999988,-4.88281215552888
820,385.349999999977,-4.27246063608777
821,165.049999999988,-4.27246063608777
822,209.449999999953,-4.8828121555289
823,64.9500000000116,-3.6621091166468
824,215.900000000023,-4.88281214984454
825,182.549999999988,-3.6621091166468
826,580.299999999988,-3.6621091166467
827,175.199999999953,-4.27246063608781
828,311.350000000035,-4.27246063608791
829,291.799999999988,-4.88281215552888
830,266.650000000023,-4.27246063608791
831,192.049999999988,-4.8828121555289
832,228.950000000012,-4.27246063608781
833,252.100000000035,-4.27246063111397
834,80.7999999999884,-4.27246063608777
835,210,-3.66210911664669
836,193.350000000035,-4.27246063608779
837,159.200000000012,-4.27246063608777
838,219.5,-4.27246063608779
839,252.200000000012,-4.88281215552888
840,251.349999999977,-4.88281215552902
841,221.150000000023,-4.27246063608777
842,169.75,-4.27246063608777
843,212.25,-4.27246063608791
844,254.399999999965,-4.88281215552888
845,304.149999999965,-4.27246063608806
846,344.5,-4.88281215552888
847,181.599999999977,-3.66210911664673
848,217.200000000012,-4.88281214984456
849,192.049999999988,-4.27246063608779
850,227.299999999988,-4.27246063608784
851,185.950000000012,-4.27246063608784
852,184.700000000012,-4.27246063608781
853,310.349999999977,-4.27246063608777
854,224.900000000023,-4.27246063608779
855,220.099999999977,-4.88281215552895
856,208.25,-4.27246063608781
857,199.299999999988,-4.27246063608779
858,172.150000000023,-4.8828121555289
859,170.850000000035,-5.49316367496999
860,214.450000000012,-4.27246063608777
861,231.899999999965,-4.27246063608777
862,202.650000000023,-4.27246063608779
863,225.25,-4.27246063608781
864,196.899999999965,-4.27246063608779
865,247.799999999988,-4.27246063608777
866,160.049999999988,-4.88281215552885
867,194.200000000012,-4.88281215552892
868,250.650000000023,-4.27246063608777
869,188,-4.2724606360878
870,220.400000000023,-4.27246063111404
871,317.649999999965,-4.27246063608781
